1	:	3
2	:	3
3	:	3
4	:	3
5	:	3
6	:	3
7	:	10
8	:	10
9	:	3
10	:	10
11	:	3
12	:	3
13	:	3
14	:	3
15	:	2
16	:	7
17	:	3
18	:	3
19	:	10
20	:	2
21	:	3
22	:	1
23	:	3
24	:	10
25	:	10
26	:	10
27	:	2
28	:	2
29	:	10
30	:	10
31	:	10
32	:	3
33	:	3
34	:	3
35	:	3
36	:	10
37	:	3
38	:	7
39	:	5
40	:	3
41	:	3
42	:	10
43	:	10
44	:	5
45	:	1
46	:	10
