1	:	22
2	:	33
3	:	17
4	:	17
5	:	22
6	:	17
7	:	0
8	:	6
9	:	78
10	:	22
11	:	100
12	:	67
13	:	67
14	:	44
15	:	100
16	:	100
17	:	100
18	:	56
19	:	72
20	:	56
21	:	67
22	:	78
23	:	67
24	:	89
25	:	100
26	:	83
27	:	61
28	:	50
29	:	11
30	:	72
31	:	11
32	:	11
33	:	11
34	:	11
35	:	11
36	:	11
37	:	22
38	:	11
39	:	44
40	:	67
41	:	44
42	:	0
43	:	33
44	:	11
45	:	33
46	:	0
