1	:	67
2	:	78
3	:	78
4	:	78
5	:	56
6	:	56
7	:	22
8	:	100
9	:	67
10	:	67
11	:	89
12	:	78
13	:	44
14	:	67
15	:	44
16	:	44
17	:	44
18	:	67
19	:	22
20	:	78
21	:	56
22	:	78
23	:	56
24	:	33
25	:	44
26	:	44
27	:	78
28	:	78
29	:	56
30	:	0
31	:	11
32	:	0
33	:	22
34	:	33
35	:	33
36	:	44
37	:	22
38	:	11
39	:	89
40	:	56
41	:	78
42	:	44
43	:	44
44	:	11
45	:	56
46	:	0
