1	:	100
2	:	94
3	:	100
4	:	100
5	:	100
6	:	100
7	:	100
8	:	100
9	:	100
10	:	100
11	:	39
12	:	44
13	:	33
14	:	56
15	:	11
16	:	11
17	:	22
18	:	89
19	:	28
20	:	33
21	:	33
22	:	22
23	:	100
24	:	17
25	:	17
26	:	56
27	:	78
28	:	94
29	:	94
30	:	0
31	:	0
32	:	0
33	:	0
34	:	0
35	:	11
36	:	0
37	:	0
38	:	0
39	:	17
40	:	67
41	:	89
42	:	0
43	:	33
44	:	0
45	:	33
46	:	6
