1	:	89
2	:	89
3	:	78
4	:	78
5	:	89
6	:	67
7	:	67
8	:	44
9	:	78
10	:	67
11	:	100
12	:	67
13	:	56
14	:	67
15	:	89
16	:	67
17	:	67
18	:	78
19	:	56
20	:	67
21	:	44
22	:	56
23	:	67
24	:	44
25	:	44
26	:	78
27	:	100
28	:	100
29	:	89
30	:	11
31	:	11
32	:	0
33	:	44
34	:	0
35	:	0
36	:	0
37	:	11
38	:	11
39	:	22
40	:	56
41	:	78
42	:	0
43	:	11
44	:	0
45	:	0
46	:	33
