1	:	100
2	:	100
3	:	78
4	:	100
5	:	100
6	:	67
7	:	67
8	:	78
9	:	67
10	:	44
11	:	56
12	:	44
13	:	44
14	:	78
15	:	44
16	:	44
17	:	44
18	:	78
19	:	44
20	:	67
21	:	44
22	:	33
23	:	89
24	:	56
25	:	56
26	:	44
27	:	67
28	:	89
29	:	22
30	:	22
31	:	44
32	:	22
33	:	44
34	:	44
35	:	44
36	:	0
37	:	11
38	:	11
39	:	33
40	:	33
41	:	56
42	:	22
43	:	0
44	:	0
45	:	22
46	:	11
