1	:	11
2	:	11
3	:	11
4	:	11
5	:	11
6	:	11
7	:	11
8	:	11
9	:	22
10	:	44
11	:	56
12	:	33
13	:	44
14	:	11
15	:	44
16	:	44
17	:	89
18	:	11
19	:	22
20	:	33
21	:	44
22	:	78
23	:	22
24	:	33
25	:	22
26	:	33
27	:	11
28	:	11
29	:	0
30	:	0
31	:	0
32	:	22
33	:	89
34	:	100
35	:	89
36	:	11
37	:	33
38	:	11
39	:	11
40	:	44
41	:	11
42	:	0
43	:	0
44	:	0
45	:	0
46	:	0
