1	:	0
2	:	44
3	:	0
4	:	0
5	:	0
6	:	0
7	:	0
8	:	0
9	:	0
10	:	0
11	:	33
12	:	0
13	:	0
14	:	67
15	:	67
16	:	0
17	:	0
18	:	0
19	:	0
20	:	33
21	:	0
22	:	0
23	:	0
24	:	0
25	:	0
26	:	0
27	:	67
28	:	100
29	:	89
30	:	0
31	:	0
32	:	0
33	:	0
34	:	0
35	:	0
36	:	0
37	:	0
38	:	0
39	:	56
40	:	0
41	:	0
42	:	0
43	:	67
44	:	67
45	:	78
46	:	89
