1	:	28
2	:	50
3	:	11
4	:	50
5	:	67
6	:	44
7	:	17
8	:	22
9	:	78
10	:	33
11	:	72
12	:	89
13	:	67
14	:	50
15	:	94
16	:	94
17	:	100
18	:	56
19	:	67
20	:	72
21	:	89
22	:	100
23	:	78
24	:	78
25	:	78
26	:	61
27	:	61
28	:	67
29	:	11
30	:	61
31	:	22
32	:	28
33	:	28
34	:	28
35	:	22
36	:	22
37	:	17
38	:	17
39	:	56
40	:	61
41	:	56
42	:	0
43	:	50
44	:	11
45	:	44
46	:	11
